# Time,     alpha,     beta,     V_inf,    u(v_body_X), v(v_body_Y), w(v_body_Z),  p,       q,         r,         gx,         gy,       gz,      FX_body,    FY_body,    FZ_body  
4.410e+00, 0.000e+00, 0.000e+00, 1.402e+02, 1.402e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.117e+00, 0.000e+00, 0.000e+00
4.420e+00, 0.000e+00, 0.000e+00, 1.400e+02, 1.400e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.111e+00, 0.000e+00, 0.000e+00
4.430e+00, 0.000e+00, 0.000e+00, 1.397e+02, 1.397e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.104e+00, 0.000e+00, 0.000e+00
4.440e+00, 0.000e+00, 0.000e+00, 1.395e+02, 1.395e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.098e+00, 0.000e+00, 0.000e+00
4.450e+00, 0.000e+00, 0.000e+00, 1.393e+02, 1.393e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.092e+00, 0.000e+00, 0.000e+00
4.460e+00, 0.000e+00, 0.000e+00, 1.391e+02, 1.391e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.086e+00, 0.000e+00, 0.000e+00
4.470e+00, 0.000e+00, 0.000e+00, 1.389e+02, 1.389e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.079e+00, 0.000e+00, 0.000e+00
4.480e+00, 0.000e+00, 0.000e+00, 1.387e+02, 1.387e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.073e+00, 0.000e+00, 0.000e+00
4.490e+00, 0.000e+00, 0.000e+00, 1.385e+02, 1.385e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.067e+00, 0.000e+00, 0.000e+00
4.500e+00, 0.000e+00, 0.000e+00, 1.383e+02, 1.383e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.061e+00, 0.000e+00, 0.000e+00
4.510e+00, 0.000e+00, 0.000e+00, 1.381e+02, 1.381e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.055e+00, 0.000e+00, 0.000e+00
4.520e+00, 0.000e+00, 0.000e+00, 1.379e+02, 1.379e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.048e+00, 0.000e+00, 0.000e+00
4.530e+00, 0.000e+00, 0.000e+00, 1.377e+02, 1.377e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.042e+00, 0.000e+00, 0.000e+00
4.540e+00, 0.000e+00, 0.000e+00, 1.375e+02, 1.375e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.036e+00, 0.000e+00, 0.000e+00
4.550e+00, 0.000e+00, 0.000e+00, 1.373e+02, 1.373e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.030e+00, 0.000e+00, 0.000e+00
4.560e+00, 0.000e+00, 0.000e+00, 1.371e+02, 1.371e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.024e+00, 0.000e+00, 0.000e+00
4.570e+00, 0.000e+00, 0.000e+00, 1.369e+02, 1.369e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.018e+00, 0.000e+00, 0.000e+00
4.580e+00, 0.000e+00, 0.000e+00, 1.367e+02, 1.367e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.012e+00, 0.000e+00, 0.000e+00
4.590e+00, 0.000e+00, 0.000e+00, 1.365e+02, 1.365e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.006e+00, 0.000e+00, 0.000e+00
4.600e+00, 0.000e+00, 0.000e+00, 1.363e+02, 1.363e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -2.000e+00, 0.000e+00, 0.000e+00
4.610e+00, 0.000e+00, 0.000e+00, 1.361e+02, 1.361e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.995e+00, 0.000e+00, 0.000e+00
4.620e+00, 0.000e+00, 0.000e+00, 1.359e+02, 1.359e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.989e+00, 0.000e+00, 0.000e+00
4.630e+00, 0.000e+00, 0.000e+00, 1.357e+02, 1.357e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.983e+00, 0.000e+00, 0.000e+00
4.640e+00, 0.000e+00, 0.000e+00, 1.355e+02, 1.355e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.977e+00, 0.000e+00, 0.000e+00
4.650e+00, 0.000e+00, 0.000e+00, 1.353e+02, 1.353e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.971e+00, 0.000e+00, 0.000e+00
4.660e+00, 0.000e+00, 0.000e+00, 1.351e+02, 1.351e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.966e+00, 0.000e+00, 0.000e+00
4.670e+00, 0.000e+00, 0.000e+00, 1.349e+02, 1.349e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.960e+00, 0.000e+00, 0.000e+00
4.680e+00, 0.000e+00, 0.000e+00, 1.347e+02, 1.347e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.954e+00, 0.000e+00, 0.000e+00
4.690e+00, 0.000e+00, 0.000e+00, 1.345e+02, 1.345e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.948e+00, 0.000e+00, 0.000e+00
4.700e+00, 0.000e+00, 0.000e+00, 1.343e+02, 1.343e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.943e+00, 0.000e+00, 0.000e+00
4.710e+00, 0.000e+00, 0.000e+00, 1.341e+02, 1.341e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.937e+00, 0.000e+00, 0.000e+00
4.720e+00, 0.000e+00, 0.000e+00, 1.339e+02, 1.339e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.932e+00, 0.000e+00, 0.000e+00
4.730e+00, 0.000e+00, 0.000e+00, 1.337e+02, 1.337e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.926e+00, 0.000e+00, 0.000e+00
4.740e+00, 0.000e+00, 0.000e+00, 1.335e+02, 1.335e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.920e+00, 0.000e+00, 0.000e+00
4.750e+00, 0.000e+00, 0.000e+00, 1.333e+02, 1.333e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.915e+00, 0.000e+00, 0.000e+00
4.760e+00, 0.000e+00, 0.000e+00, 1.331e+02, 1.331e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.909e+00, 0.000e+00, 0.000e+00
4.770e+00, 0.000e+00, 0.000e+00, 1.329e+02, 1.329e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.904e+00, 0.000e+00, 0.000e+00
4.780e+00, 0.000e+00, 0.000e+00, 1.327e+02, 1.327e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.898e+00, 0.000e+00, 0.000e+00
4.790e+00, 0.000e+00, 0.000e+00, 1.325e+02, 1.325e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.893e+00, 0.000e+00, 0.000e+00
4.800e+00, 0.000e+00, 0.000e+00, 1.324e+02, 1.324e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.888e+00, 0.000e+00, 0.000e+00
4.810e+00, 0.000e+00, 0.000e+00, 1.322e+02, 1.322e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.882e+00, 0.000e+00, 0.000e+00
4.820e+00, 0.000e+00, 0.000e+00, 1.320e+02, 1.320e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.877e+00, 0.000e+00, 0.000e+00
4.830e+00, 0.000e+00, 0.000e+00, 1.318e+02, 1.318e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.872e+00, 0.000e+00, 0.000e+00
4.840e+00, 0.000e+00, 0.000e+00, 1.316e+02, 1.316e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.866e+00, 0.000e+00, 0.000e+00
4.850e+00, 0.000e+00, 0.000e+00, 1.314e+02, 1.314e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.861e+00, 0.000e+00, 0.000e+00
4.860e+00, 0.000e+00, 0.000e+00, 1.312e+02, 1.312e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.856e+00, 0.000e+00, 0.000e+00
4.870e+00, 0.000e+00, 0.000e+00, 1.310e+02, 1.310e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.850e+00, 0.000e+00, 0.000e+00
4.880e+00, 0.000e+00, 0.000e+00, 1.309e+02, 1.309e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.845e+00, 0.000e+00, 0.000e+00
4.890e+00, 0.000e+00, 0.000e+00, 1.307e+02, 1.307e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.840e+00, 0.000e+00, 0.000e+00
4.900e+00, 0.000e+00, 0.000e+00, 1.305e+02, 1.305e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.835e+00, 0.000e+00, 0.000e+00
4.910e+00, 0.000e+00, 0.000e+00, 1.303e+02, 1.303e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.830e+00, 0.000e+00, 0.000e+00
4.920e+00, 0.000e+00, 0.000e+00, 1.301e+02, 1.301e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.824e+00, 0.000e+00, 0.000e+00
4.930e+00, 0.000e+00, 0.000e+00, 1.299e+02, 1.299e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.819e+00, 0.000e+00, 0.000e+00
4.940e+00, 0.000e+00, 0.000e+00, 1.298e+02, 1.298e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.814e+00, 0.000e+00, 0.000e+00
4.950e+00, 0.000e+00, 0.000e+00, 1.296e+02, 1.296e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.809e+00, 0.000e+00, 0.000e+00
4.960e+00, 0.000e+00, 0.000e+00, 1.294e+02, 1.294e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.804e+00, 0.000e+00, 0.000e+00
4.970e+00, 0.000e+00, 0.000e+00, 1.292e+02, 1.292e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.799e+00, 0.000e+00, 0.000e+00
4.980e+00, 0.000e+00, 0.000e+00, 1.290e+02, 1.290e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.794e+00, 0.000e+00, 0.000e+00
4.990e+00, 0.000e+00, 0.000e+00, 1.289e+02, 1.289e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.789e+00, 0.000e+00, 0.000e+00
5.000e+00, 0.000e+00, 0.000e+00, 1.287e+02, 1.287e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.784e+00, 0.000e+00, 0.000e+00
5.010e+00, 0.000e+00, 0.000e+00, 1.285e+02, 1.285e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.779e+00, 0.000e+00, 0.000e+00
5.020e+00, 0.000e+00, 0.000e+00, 1.283e+02, 1.283e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.774e+00, 0.000e+00, 0.000e+00
5.030e+00, 0.000e+00, 0.000e+00, 1.281e+02, 1.281e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.769e+00, 0.000e+00, 0.000e+00
5.040e+00, 0.000e+00, 0.000e+00, 1.280e+02, 1.280e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.764e+00, 0.000e+00, 0.000e+00
5.050e+00, 0.000e+00, 0.000e+00, 1.278e+02, 1.278e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.760e+00, 0.000e+00, 0.000e+00
5.060e+00, 0.000e+00, 0.000e+00, 1.276e+02, 1.276e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.755e+00, 0.000e+00, 0.000e+00
5.070e+00, 0.000e+00, 0.000e+00, 1.274e+02, 1.274e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.750e+00, 0.000e+00, 0.000e+00
5.080e+00, 0.000e+00, 0.000e+00, 1.273e+02, 1.273e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.745e+00, 0.000e+00, 0.000e+00
5.090e+00, 0.000e+00, 0.000e+00, 1.271e+02, 1.271e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.740e+00, 0.000e+00, 0.000e+00
5.100e+00, 0.000e+00, 0.000e+00, 1.269e+02, 1.269e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.735e+00, 0.000e+00, 0.000e+00
5.110e+00, 0.000e+00, 0.000e+00, 1.267e+02, 1.267e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.731e+00, 0.000e+00, 0.000e+00
5.120e+00, 0.000e+00, 0.000e+00, 1.266e+02, 1.266e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.726e+00, 0.000e+00, 0.000e+00
5.130e+00, 0.000e+00, 0.000e+00, 1.264e+02, 1.264e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.721e+00, 0.000e+00, 0.000e+00
5.140e+00, 0.000e+00, 0.000e+00, 1.262e+02, 1.262e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.717e+00, 0.000e+00, 0.000e+00
5.150e+00, 0.000e+00, 0.000e+00, 1.260e+02, 1.260e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.712e+00, 0.000e+00, 0.000e+00
5.160e+00, 0.000e+00, 0.000e+00, 1.259e+02, 1.259e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.707e+00, 0.000e+00, 0.000e+00
5.170e+00, 0.000e+00, 0.000e+00, 1.257e+02, 1.257e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.703e+00, 0.000e+00, 0.000e+00
5.180e+00, 0.000e+00, 0.000e+00, 1.255e+02, 1.255e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.698e+00, 0.000e+00, 0.000e+00
5.190e+00, 0.000e+00, 0.000e+00, 1.254e+02, 1.254e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.693e+00, 0.000e+00, 0.000e+00
5.200e+00, 0.000e+00, 0.000e+00, 1.254e+02, 1.254e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.694e+00, 0.000e+00, 0.000e+00
5.210e+00, 0.000e+00, 0.000e+00, 1.252e+02, 1.252e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.689e+00, 0.000e+00, 0.000e+00
5.220e+00, 0.000e+00, 0.000e+00, 1.250e+02, 1.250e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.685e+00, 0.000e+00, 0.000e+00
5.230e+00, 0.000e+00, 0.000e+00, 1.249e+02, 1.249e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.680e+00, 0.000e+00, 0.000e+00
5.240e+00, 0.000e+00, 0.000e+00, 1.247e+02, 1.247e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.676e+00, 0.000e+00, 0.000e+00
5.250e+00, 0.000e+00, 0.000e+00, 1.245e+02, 1.245e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.671e+00, 0.000e+00, 0.000e+00
5.260e+00, 0.000e+00, 0.000e+00, 1.244e+02, 1.244e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.667e+00, 0.000e+00, 0.000e+00
5.270e+00, 0.000e+00, 0.000e+00, 1.242e+02, 1.242e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.662e+00, 0.000e+00, 0.000e+00
5.280e+00, 0.000e+00, 0.000e+00, 1.240e+02, 1.240e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.658e+00, 0.000e+00, 0.000e+00
5.290e+00, 0.000e+00, 0.000e+00, 1.239e+02, 1.239e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.654e+00, 0.000e+00, 0.000e+00
5.300e+00, 0.000e+00, 0.000e+00, 1.237e+02, 1.237e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.649e+00, 0.000e+00, 0.000e+00
5.310e+00, 0.000e+00, 0.000e+00, 1.235e+02, 1.235e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.645e+00, 0.000e+00, 0.000e+00
5.320e+00, 0.000e+00, 0.000e+00, 1.234e+02, 1.234e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.640e+00, 0.000e+00, 0.000e+00
5.330e+00, 0.000e+00, 0.000e+00, 1.232e+02, 1.232e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.636e+00, 0.000e+00, 0.000e+00
5.340e+00, 0.000e+00, 0.000e+00, 1.231e+02, 1.231e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.632e+00, 0.000e+00, 0.000e+00
5.350e+00, 0.000e+00, 0.000e+00, 1.229e+02, 1.229e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.627e+00, 0.000e+00, 0.000e+00
5.360e+00, 0.000e+00, 0.000e+00, 1.227e+02, 1.227e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.623e+00, 0.000e+00, 0.000e+00
5.370e+00, 0.000e+00, 0.000e+00, 1.226e+02, 1.226e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.619e+00, 0.000e+00, 0.000e+00
5.380e+00, 0.000e+00, 0.000e+00, 1.224e+02, 1.224e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.614e+00, 0.000e+00, 0.000e+00
5.390e+00, 0.000e+00, 0.000e+00, 1.222e+02, 1.222e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.610e+00, 0.000e+00, 0.000e+00
5.400e+00, 0.000e+00, 0.000e+00, 1.221e+02, 1.221e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.606e+00, 0.000e+00, 0.000e+00
5.410e+00, 0.000e+00, 0.000e+00, 1.219e+02, 1.219e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.602e+00, 0.000e+00, 0.000e+00
5.420e+00, 0.000e+00, 0.000e+00, 1.218e+02, 1.218e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.598e+00, 0.000e+00, 0.000e+00
5.430e+00, 0.000e+00, 0.000e+00, 1.216e+02, 1.216e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.593e+00, 0.000e+00, 0.000e+00
5.440e+00, 0.000e+00, 0.000e+00, 1.214e+02, 1.214e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.589e+00, 0.000e+00, 0.000e+00
5.450e+00, 0.000e+00, 0.000e+00, 1.213e+02, 1.213e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.585e+00, 0.000e+00, 0.000e+00
5.460e+00, 0.000e+00, 0.000e+00, 1.211e+02, 1.211e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.581e+00, 0.000e+00, 0.000e+00
5.470e+00, 0.000e+00, 0.000e+00, 1.210e+02, 1.210e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.577e+00, 0.000e+00, 0.000e+00
5.480e+00, 0.000e+00, 0.000e+00, 1.208e+02, 1.208e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.573e+00, 0.000e+00, 0.000e+00
5.490e+00, 0.000e+00, 0.000e+00, 1.207e+02, 1.207e+02, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, -1.569e+00, 0.000e+00, 0.000e+00
